17,随时看房,麓山国际帕萨迪纳3组  | 2室2厅 | 103.43平米 | 东南 | 其他 | 无电梯,中楼层(共8层)2008年建板塔结合  -  麓山,无,房本满五年,麓山国际帕萨迪纳     装修套二,200万,单价19337元/平米
18,随时看房,七彩花都B区一期  | 3室2厅 | 146.96平米 | 东南 | 毛坯 | 无电梯,高楼层(共5层)2008年建板楼  -  花都大道,无,房本满五年,清水房5楼步楼梯的一梯两户单元有门禁,155万,单价10548元/平米
19,随时看房,阳光华苑  | 3室2厅 | 113平米 | 西 | 其他 | 无电梯,低楼层(共5层)2008年建板楼  -  华阳,无,房本满五年,阳光华苑套三有装修客厅朝西带花园,170万,单价15045元/平米
20,随时看房,七彩花都B区一期  | 2室2厅 | 96平米 | 东南 | 精装 | 无电梯,中楼层(共5层)2008年建板楼  -  花都大道,无,房本满五年,七彩花都一期装修套二，带家具家电                。,120万,单价12500元/平米
21,随时看房,金强大学城  | 3室2厅 | 116.77平米 | 西南 | 其他 | 有电梯,低楼层(共28层)2009年建板塔结合  -  温江大学城,距离4号线杨柳河站1032米,房本满五年,金强大学城，不临街，居家装修，套三双卫出售,120万,单价10277元/平米
22,随时看房,彩蝶花园  | 4室2厅 | 165平米 | 东南 南 | 其他 | 无电梯,高楼层(共6层)2005年建板楼  -  东光小区,距离7号线琉璃场站23米,房本满五年,彩蝶花园顶跃，客厅朝东，有花园,320万,单价19394元/平米
23,随时看房,保利公园198丁香郡  | 4室2厅 | 126.62平米 | 东南 | 其他 | 有电梯,低楼层(共26层)2012年建板塔结合  -  保利公园,无,无,保利丁香郡 清水四室两卫 带阳台 朝南,158万,单价12479元/平米
24,随时看房,博雅庭韵  | 3室2厅 | 127.92平米 | 南 | 其他 | 有电梯,高楼层(共11层)2003年建板楼  -  蜀汉路,距离2号线羊犀立交站1027米,房本满五年,2004年电梯小高层，中间楼层不临街，对中庭，有装修,254万,单价19857元/平米
25,随时看房,中铁塔米亚  | 2室1厅 | 70.85平米 | 西南 | 其他 | 有电梯,低楼层(共11层)2011年建板塔结合  -  成外,无,无,标准套二，对中庭，位置安静，房子满两年,115万,单价16232元/平米
26,随时看房,丽水金都  | 2室2厅 | 92.31平米 | 南 | 毛坯,高楼层(共16层)塔楼  -  毗河,无,房本满五年,宜居大套二，清水，户型方正朝南，需要装修。,93万,单价10075元/平米
27,随时看房,人民中路三段5号  | 2室1厅 | 59.23平米 | 东南 | 简装,高楼层(共7层)板楼  -  草市街,距离1号线文殊院站139米,房本满五年,人民中路标准套二  交通方便  带阳台,103万,单价17390元/平米
28,随时看房,麓山国际半月湾  | 2室1厅 | 86.87平米 | 南 | 其他 | 有电梯,高楼层(共18层)2013年建板楼  -  麓山,无,无,麓山国际半月湾 装修套二 采光充足,185万,单价21297元/平米
29,随时看房,居然小区  | 2室2厅 | 69平米 | 东北 | 其他 | 有电梯,高楼层(共24层)2012年建板塔结合  -  高家庄,无,无,套二，有装修，有采光，有家具家电,118万,单价17102元/平米
,haskey,houseInfo,positionInfo,subway,taxfree,title,totalPrice,unitPrice
0,随时看房,麓山国际半月湾  | 2室1厅 | 86.87平米 | 南 | 其他 | 有电梯,高楼层(共18层)2013年建板楼  -  麓山,无,无,麓山国际半月湾 装修套二 采光充足,185万,单价21297元/平米
1,随时看房,博雅庭韵  | 3室2厅 | 127.92平米 | 南 | 其他 | 有电梯,高楼层(共11层)2003年建板楼  -  蜀汉路,距离2号线羊犀立交站1027米,房本满五年,2004年电梯小高层，中间楼层不临街，对中庭，有装修,254万,单价19857元/平米
2,随时看房,天合凯旋城  | 3室2厅 | 159平米 | 南 | 其他 | 有电梯,高楼层(共31层)2008年建板塔结合  -  贝森,距离4号线文化宫站1082米,房本满五年,天合凯旋城，三室两厅双卫，视野好，精装没住过。,480万,单价30189元/平米
3,随时看房,空港十六区  | 2室2厅 | 85.49平米 | 东南 | 其他 | 有电梯,高楼层(共18层)2009年建塔楼  -  航空港,无,房本满五年,空港十六区  装修套二 带家具家电,112万,单价13101元/平米
4,随时看房,翡翠半岛  | 3室1厅 | 122平米 | 东南 | 毛坯 | 有电梯,中楼层(共18层)2009年建板塔结合  -  远大,无,无,看河景三居室，带入户花园，中间层,220万,单价18033元/平米
5,随时看房,人民中路三段5号  | 2室1厅 | 59.23平米 | 东南 | 简装,高楼层(共7层)板楼  -  草市街,距离1号线文殊院站139米,房本满五年,人民中路标准套二  交通方便  带阳台,103万,单价17390元/平米
6,随时看房,居然小区  | 2室2厅 | 69平米 | 东北 | 其他 | 有电梯,高楼层(共24层)2012年建板塔结合  -  高家庄,无,无,套二，有装修，有采光，有家具家电,118万,单价17102元/平米
7,随时看房,中铁塔米亚  | 2室1厅 | 70.85平米 | 西南 | 其他 | 有电梯,低楼层(共11层)2011年建板塔结合  -  成外,无,无,标准套二，对中庭，位置安静，房子满两年,115万,单价16232元/平米
8,随时看房,丽水金都  | 2室2厅 | 92.31平米 | 南 | 毛坯,高楼层(共16层)塔楼  -  毗河,无,房本满五年,宜居大套二，清水，户型方正朝南，需要装修。,93万,单价10075元/平米
9,随时看房,正成拉斐  | 3室2厅 | 85.92平米 | 东南 | 其他 | 有电梯,低楼层(共18层)2012年建塔楼  -  国宾,距离2号线金周路站663米,无,正成拉斐，有装修套三，位置安静，中间楼层，户型方正,170万,单价19786元/平米
10,随时看房,府青路二段18号  | 2室1厅 | 54.52平米 | 东南 | 简装 | 无电梯,高楼层(共6层)2005年建板楼  -  李家沱,距离3号线前锋路站810米,房本满五年,标准套二的户型，卧室宽敞舒适，安静居家巴适,78万,单价14307元/平米
11,随时看房,筒车巷29号  | 2室2厅 | 83.58平米 | 东南 | 其他,高楼层(共7层)2000年建板楼  -  花牌坊,无,房本满五年,筒车巷29号套二 户型方正，安静不临街,112万,单价13401元/平米
12,随时看房,远大都市风景四期  | 3室1厅 | 101.22平米 | 南 | 其他 | 有电梯,低楼层(共30层)2010年建板楼  -  远大,距离1号线华府大道站1008米,无,品质大盘  居家装修   诚心出售,220万,单价21735元/平米
13,随时看房,复地雍湖湾  | 2室2厅 | 93.31平米 | 西 | 其他 | 有电梯,高楼层(共31层)2012年建板塔结合  -  大源,无,无,复地雍湖湾 清水 标准套二双卫,306万,单价32794元/平米
14,随时看房,草堂北路11号  | 3室1厅 | 71.8平米 | 东南 | 其他,中楼层(共6层)2003年建板楼  -  草堂,距离4号线草堂北路站497米,房本满五年,草堂北路11号 套三 中间楼层  预约看房,120万,单价16714元/平米
15,随时看房,春江青龙湾  | 3室1厅 | 105.2平米 | 东南 | 其他 | 有电梯,低楼层(共18层)2012年建塔楼  -  国色天乡,无,无,温江春江青龙湾     套三   有装修,94万,单价8936元/平米
16,随时看房,博雅新城E区  | 2室2厅 | 87.38平米 | 南 | 其他,高楼层(共27层)2011年建板塔结合  -  大丰,无,房本满五年,博雅新城优质的套2   看房方便,100万,单价11445元/平米
17,随时看房,天地云庭  | 2室2厅 | 95.17平米 | 东 | 其他 | 有电梯,中楼层(共24层)2010年建板塔结合  -  攀成钢,距离2号线东大路站1176米,无,天地云庭 大套二 客厅带阳台 采光好,210万,单价22066元/平米
18,随时看房,浅水半岛三期  | 2室2厅 | 81.3平米 | 西南 | 其他 | 有电梯,高楼层(共27层)2010年建板塔结合  -  八里小区,无,房本满五年,浅水半岛清水套二，客厅带阳台，朝东南向,199万,单价24478元/平米
19,随时看房,绿地世纪城  | 2室2厅 | 72.81平米 | 西 | 毛坯 | 有电梯,中楼层(共21层)2016年建塔楼  -  驷马桥,无,无,绿地世纪城二室二厅一厨一卫无装修,130万,单价17855元/平米
20,随时看房,蜀风花园城  | 3室2厅 | 159.97平米 | 西南 | 其他 | 无电梯,低楼层(共6层)2003年建板楼  -  金沙,距离7号线金沙博物馆站1139米,房本满五年,蜀风平层 对小区中间 看房预约,406万,单价25380元/平米
21,随时看房,芳草东街一号院  | 2室1厅 | 61.88平米 | 南 | 其他 | 无电梯,高楼层(共7层)2000年建板楼  -  芳草,距离1号线倪家桥站969米,房本满五年,高新南区 户型方正 明厨明卫 采光好 可上楼顶,88万,单价14222元/平米
22,随时看房,融城理想  | 5室2厅 | 230.61平米 | 南 北 | 其他 | 有电梯,中楼层(共5层)2005年建板塔结合  -  市一医院,距离1号线高新站385米,房本满五年,融城理想小高层步梯跃层简装修套五,435万,单价18864元/平米
23,随时看房,南村公寓  | 3室2厅 | 136.54平米 | 西 | 简装,中楼层(共7层)2003年建板楼  -  双楠,无,无,南村公寓  低楼层套三  双卫,210万,单价15381元/平米
24,随时看房,1958青年公馆  | 2室2厅 | 79.78平米 | 东 | 其他 | 有电梯,中楼层(共18层)2013年建板楼  -  红光,无,无,1958青年公馆有装修不临街满两年,83万,单价10404元/平米
25,随时看房,红湖公园城  | 3室2厅 | 113.46平米 | 东 | 毛坯 | 有电梯,中楼层(共26层)2013年建板楼  -  大丰,无,无,小区环境不错 房子位于中庭 安静不临街,120万,单价10577元/平米
26,随时看房,中海翠屏湾  | 1室1厅 | 64.24平米 | 东南 | 其他,高楼层(共18层)2009年建板楼  -  城南宜家,无,无,中海翠屏湾 一室一厅一厨一卫一阳台一个生活阳台,110万,单价17124元/平米
27,随时看房,傲城  | 2室1厅 | 72.17平米 | 东北 | 其他 | 有电梯,高楼层(共31层)2015年建板楼  -  犀浦,无,无,傲城产权72.17平米，对中庭,120万,单价16628元/平米
28,随时看房,锦绣华都  | 4室2厅 | 179.03平米 | 东 | 精装 | 无电梯,高楼层(共6层)2005年建板楼  -  东升镇,无,无,锦绣华都套四跃层带花园出售有装修,198万,单价11060元/平米
29,随时看房,凯华丽景  | 3室1厅 | 120.66平米 | 东南 | 其他 | 有电梯,高楼层(共20层)2009年建板塔结合  -  四河,距离1号线四河站437米,无,凯华丽景  有装修套三  不临街,215万,单价17819元/平米
,haskey,houseInfo,positionInfo,subway,taxfree,title,totalPrice,unitPrice
0,随时看房,成南锦秀  | 2室1厅 | 64.44平米 | 东 | 其他 | 有电梯,低楼层(共16层)2010年建板楼  -  南湖,无,房本满五年,精装修套二，满五唯一，采光好，视野充足,110万,单价17071元/平米
1,随时看房,蜀都花园  | 1室0厅 | 34.3平米 | 东北 | 其他 | 有电梯,高楼层(共18层)2003年建板楼  -  水碾河,无,房本满五年,蜀都花园小户型一居室有装修出租或者人少自住都可以,75万,单价21866元/平米
2,随时看房,北辰花园  | 3室1厅 | 119.1平米 | 东 | 其他,中楼层(共12层)2000年建板楼  -  马鞍路,距离3号线前锋路站342米,房本满五年,电梯套三单卫，基本装修，空置中,156万,单价13099元/平米
3,随时看房,青森小区  | 2室2厅 | 61.74平米 | 南 | 简装 | 无电梯,高楼层(共7层)1998年建板楼  -  贝森,无,无,采光好，自住装俢，产权证上无公摊,95万,单价15388元/平米
4,随时看房,摩玛城  | 1室2厅 | 63.32平米 | 西 | 其他,低楼层(共40层)2011年建板楼  -  三官堂,无,房本满五年,二环内带装修套一，带装修采光好,136万,单价21479元/平米
5,随时看房,保利心语花园四期  | 1室1厅 | 68.96平米 | 东 | 其他,中楼层(共18层)2014年建塔楼  -  大源,无,无,保利心语花园四期 70平跃层公寓 5.5米层高 有装修,115万,单价16677元/平米
6,随时看房,招商雍华府一期  | 2室2厅 | 87.24平米 | 南 | 简装 | 有电梯,高楼层(共18层)2013年建板塔结合  -  驷马桥,距离3号线昭觉寺南路站943米,无,招商雍华府 标准套二 户型方正 客厅带阳台,175万,单价20060元/平米
7,随时看房,锦城名都  | 1室1厅 | 46.24平米 | 西北 | 其他 | 有电梯,中楼层(共33层)2009年建板塔结合  -  营门口,距离7号线花照壁站456米,无,华宇不临街套一装修保养好，可直接拎包入住,120万,单价25952元/平米
8,随时看房,西西里一期  | 1室1厅 | 59.17平米 | 东南 | 其他 | 有电梯,中楼层(共33层)2008年建板塔结合  -  茶店子,无,无,一室一厅，户型方正，客厅带阳台，卧室带飘窗，有装修,115万,单价19436元/平米
9,随时看房,长福苑  | 1室1厅 | 42.64平米 | 南 | 简装,中楼层(共6层)2004年建板楼  -  金府,无,房本满五年,长福苑+标准套一+户型方正+明厨明卫+带阳台,62.8万,单价14728元/平米
10,随时看房,海科名城  | 1室1厅 | 49.66平米 | 西南 | 简装 | 有电梯,中楼层(共26层)2009年建板楼  -  温江大学城,无,房本满五年,海科名城   套一  装修  带家电家具,59万,单价11881元/平米
11,随时看房,尖东旺座二期  | 1室0厅 | 39.88平米 | 西北 | 其他,中楼层(共15层)2004年建板楼  -  水碾河,距离2号线牛市口站233米,无,锦江区牛市口尖东旺座有装修的标间,60万,单价15046元/平米
12,随时看房,公元西  | 1室1厅 | 57.85平米 | 西北 | 其他,中楼层(共33层)2012年建塔楼  -  金沙,距离4号线清江西路站1141米,无,一室一厅一厨一卫 简单装修 户型方正 安静临小街,82万,单价14175元/平米
13,随时看房,梧桐世家一期  | 1室1厅 | 59.32平米 | 东南 | 其他 | 有电梯,低楼层(共13层)2004年建板楼  -  芳草,距离3号线衣冠庙站754米,房本满五年,梧桐世家 套一 安静不临街 有装修,115万,单价19387元/平米
14,随时看房,北回归线二期  | 1室1厅 | 62.81平米 | 西南 | 其他 | 有电梯,高楼层(共15层)2009年建板塔结合  -  驷马桥,距离3号线昭觉寺南路站817米,房本满五年,北回归线 标准套一户型  采光好,94万,单价14966元/平米
15,随时看房,海科智城  | 2室2厅 | 86.13平米 | 西南 | 简装,高楼层(共17层)2010年建板楼  -  温江大学城,无,无,海科智城 装修 套二一厨一卫 带大阳台,83万,单价9637元/平米
16,随时看房,巷上生活馆  | 1室1厅 | 54.02平米 | 东南 东北 | 其他,中楼层(共15层)2008年建板楼  -  广福桥,距离3号线高升桥站1141米,无,巷上生活馆  电梯套一  有装修,97万,单价17957元/平米
17,随时看房,海科名城  | 1室1厅 | 48.44平米 | 南 | 其他 | 有电梯,高楼层(共26层)2009年建板楼  -  温江大学城,距离4号线万盛站372米,房本满五年,海科名城，一室一厅一厨一卫，装修房,57万,单价11768元/平米
18,随时看房,九里小区  | 2室2厅 | 88.33平米 | 西北 | 其他,高楼层(共7层)2000年建板楼  -  沙湾,距离7号线九里堤站597米,房本满五年,九里小区清水套二  顶楼带同面积露台,110万,单价12454元/平米
19,随时看房,桐梓林欧城  | 1室1厅 | 56.46平米 | 西 | 精装 | 有电梯,高楼层(共20层)2009年建板塔结合  -  桐梓林,距离1号线火车南站站757米,房本满五年,桐梓林欧城套一 有装修保养好 满两年,150万,单价26568元/平米
20,随时看房,布鲁明顿广场  | 1室0厅 | 44.53平米 | 北 | 其他 | 有电梯,高楼层(共28层)2013年建板塔结合  -  金融城,距离1号线金融城站616米,无,布鲁明顿广场装修房，带家具家电！,110万,单价24703元/平米
